X=-0.78, Y=-0.39, Roll=1.0, Pitch=-2.0, Yaw=36.8, State=SEARCH, Goal=True, Color=
X=-13.61, Y=5.48, Roll=2.7, Pitch=-3.6, Yaw=203.9, State=APPROACH, Goal=True, Color=青
X=-13.47, Y=5.15, Roll=-1.2, Pitch=-2.6, Yaw=271.4, State=APPROACH, Goal=True, Color=
X=-13.19, Y=4.45, Roll=3.0, Pitch=3.4, Yaw=101.5, State=APPROACH, Goal=True, Color=
X=-13.34, Y=5.00, Roll=0.9, Pitch=4.9, Yaw=170.1, State=GOAL, Goal=False, Color=青
X=-12.91, Y=4.06, Roll=4.6, Pitch=1.8, Yaw=288.6, State=GOAL, Goal=False, Color=赤
X=-12.60, Y=4.96, Roll=-1.4, Pitch=-2.7, Yaw=19.5, State=APPROACH, Goal=False, Color=青
X=-12.02, Y=4.72, Roll=-4.6, Pitch=1.4, Yaw=132.8, State=APPROACH, Goal=False, Color=緑
X=-12.18, Y=5.48, Roll=2.1, Pitch=-1.2, Yaw=184.7, State=SEARCH, Goal=False, Color=青
X=-11.80, Y=4.72, Roll=4.2, Pitch=-2.1, Yaw=273.6, State=GOAL, Goal=False, Color=
X=-11.77, Y=3.88, Roll=-3.7, Pitch=0.1, Yaw=213.0, State=GOAL, Goal=False, Color=青
X=-10.96, Y=4.03, Roll=4.0, Pitch=-1.1, Yaw=225.1, State=APPROACH, Goal=False, Color=
X=-10.62, Y=3.63, Roll=1.7, Pitch=2.8, Yaw=12.9, State=GOAL, Goal=False, Color=青
X=-10.03, Y=3.74, Roll=0.0, Pitch=4.5, Yaw=203.7, State=APPROACH, Goal=True, Color=
X=-10.16, Y=4.13, Roll=4.2, Pitch=-0.4, Yaw=148.0, State=SEARCH, Goal=True, Color=緑
X=-9.87, Y=5.08, Roll=-3.3, Pitch=-2.7, Yaw=204.8, State=GOAL, Goal=True, Color=青
X=-10.55, Y=4.92, Roll=3.5, Pitch=-2.3, Yaw=164.1, State=GOAL, Goal=True, Color=青
X=-10.84, Y=5.07, Roll=2.3, Pitch=3.1, Yaw=8.1, State=SEARCH, Goal=False, Color=赤
X=-10.08, Y=5.26, Roll=-1.4, Pitch=3.5, Yaw=158.4, State=SEARCH, Goal=True, Color=青
X=-11.05, Y=5.42, Roll=-3.4, Pitch=3.3, Yaw=40.4, State=SEARCH, Goal=False, Color=緑
X=-11.11, Y=6.12, Roll=3.2, Pitch=-0.6, Yaw=331.4, State=GOAL, Goal=True, Color=青
X=-10.68, Y=5.12, Roll=-4.2, Pitch=0.1, Yaw=70.3, State=APPROACH, Goal=True, Color=青
X=-10.17, Y=5.99, Roll=4.9, Pitch=1.9, Yaw=353.6, State=SEARCH, Goal=False, Color=赤
X=-10.76, Y=5.85, Roll=-1.7, Pitch=1.1, Yaw=204.6, State=SEARCH, Goal=True, Color=青
X=-10.68, Y=4.90, Roll=-4.2, Pitch=-2.8, Yaw=182.7, State=APPROACH, Goal=False, Color=
X=-11.43, Y=4.74, Roll=4.1, Pitch=-3.9, Yaw=163.1, State=SEARCH, Goal=False, Color=赤
X=-11.38, Y=4.30, Roll=2.0, Pitch=-2.8, Yaw=173.3, State=GOAL, Goal=False, Color=赤
X=-11.99, Y=5.11, Roll=-2.4, Pitch=-3.5, Yaw=151.1, State=APPROACH, Goal=True, Color=緑
X=-12.28, Y=5.42, Roll=-2.0, Pitch=0.9, Yaw=70.0, State=SEARCH, Goal=True, Color=青
X=-11.46, Y=5.85, Roll=-4.5, Pitch=-2.1, Yaw=191.9, State=SEARCH, Goal=False, Color=
X=-11.42, Y=5.25, Roll=-0.7, Pitch=3.4, Yaw=65.0, State=APPROACH, Goal=False, Color=青
X=-11.73, Y=5.53, Roll=2.3, Pitch=2.5, Yaw=30.0, State=GOAL, Goal=False, Color=緑
X=-11.80, Y=5.42, Roll=2.2, Pitch=4.4, Yaw=264.1, State=APPROACH, Goal=True, Color=
X=-11.70, Y=4.50, Roll=4.5, Pitch=1.6, Yaw=255.9, State=GOAL, Goal=False, Color=青
X=-12.20, Y=3.52, Roll=-3.6, Pitch=-3.5, Yaw=278.7, State=SEARCH, Goal=False, Color=
X=-12.46, Y=3.59, Roll=-3.2, Pitch=-4.3, Yaw=180.0, State=SEARCH, Goal=True, Color=緑
X=-12.67, Y=3.85, Roll=3.7, Pitch=0.2, Yaw=171.9, State=GOAL, Goal=True, Color=緑
X=-13.56, Y=4.25, Roll=1.4, Pitch=4.6, Yaw=98.4, State=APPROACH, Goal=False, Color=
X=-14.20, Y=5.16, Roll=-3.4, Pitch=-4.5, Yaw=146.8, State=APPROACH, Goal=True, Color=緑
X=-14.70, Y=5.58, Roll=2.2, Pitch=0.6, Yaw=74.1, State=GOAL, Goal=False, Color=青
X=-15.61, Y=4.75, Roll=1.0, Pitch=-4.3, Yaw=126.8, State=SEARCH, Goal=False, Color=青
X=-15.47, Y=5.11, Roll=2.2, Pitch=2.4, Yaw=183.5, State=SEARCH, Goal=False, Color=
X=-14.77, Y=5.12, Roll=0.6, Pitch=-4.0, Yaw=67.5, State=SEARCH, Goal=False, Color=緑
X=-14.47, Y=4.25, Roll=4.0, Pitch=-0.9, Yaw=9.3, State=SEARCH, Goal=False, Color=
X=-14.63, Y=4.88, Roll=1.7, Pitch=0.3, Yaw=59.0, State=GOAL, Goal=True, Color=青
X=-14.77, Y=4.46, Roll=-1.5, Pitch=4.3, Yaw=13.3, State=GOAL, Goal=True, Color=青
X=-14.18, Y=4.81, Roll=-1.1, Pitch=0.5, Yaw=1.3, State=SEARCH, Goal=False, Color=緑
X=-13.48, Y=5.00, Roll=3.3, Pitch=2.2, Yaw=260.4, State=APPROACH, Goal=False, Color=緑
X=-14.10, Y=5.53, Roll=3.2, Pitch=-2.6, Yaw=224.4, State=APPROACH, Goal=False, Color=青
X=-14.17, Y=5.47, Roll=-4.0, Pitch=3.4, Yaw=27.6, State=GOAL, Goal=True, Color=
X=-13.78, Y=6.36, Roll=3.6, Pitch=2.6, Yaw=333.2, State=GOAL, Goal=True, Color=赤
X=-14.37, Y=6.67, Roll=3.9, Pitch=2.3, Yaw=359.5, State=SEARCH, Goal=False, Color=緑
X=-13.42, Y=6.96, Roll=-0.1, Pitch=1.8, Yaw=199.1, State=APPROACH, Goal=True, Color=緑
X=-13.70, Y=6.58, Roll=3.9, Pitch=-1.4, Yaw=10.4, State=APPROACH, Goal=False, Color=緑
X=-13.81, Y=6.61, Roll=4.0, Pitch=0.3, Yaw=160.4, State=SEARCH, Goal=True, Color=赤
X=-13.46, Y=7.53, Roll=-3.8, Pitch=-1.1, Yaw=274.5, State=APPROACH, Goal=True, Color=
X=-12.94, Y=8.02, Roll=4.3, Pitch=-3.1, Yaw=217.8, State=APPROACH, Goal=False, Color=緑
X=-13.65, Y=7.39, Roll=-2.5, Pitch=1.5, Yaw=125.2, State=APPROACH, Goal=True, Color=青
X=-14.17, Y=7.55, Roll=4.1, Pitch=-0.2, Yaw=311.5, State=APPROACH, Goal=True, Color=緑
X=-14.11, Y=6.63, Roll=-3.8, Pitch=4.9, Yaw=174.3, State=SEARCH, Goal=True, Color=赤
X=-14.73, Y=7.63, Roll=-0.4, Pitch=-4.1, Yaw=260.7, State=APPROACH, Goal=False, Color=赤
X=-14.29, Y=8.53, Roll=-2.5, Pitch=1.6, Yaw=179.2, State=GOAL, Goal=False, Color=青
X=-15.26, Y=8.99, Roll=-2.1, Pitch=3.7, Yaw=223.0, State=SEARCH, Goal=True, Color=
X=-15.87, Y=9.90, Roll=1.0, Pitch=1.9, Yaw=250.2, State=APPROACH, Goal=False, Color=
X=-15.54, Y=9.49, Roll=-3.0, Pitch=-3.5, Yaw=81.4, State=APPROACH, Goal=False, Color=青
X=-16.24, Y=10.43, Roll=2.7, Pitch=-0.4, Yaw=61.5, State=GOAL, Goal=False, Color=赤
X=-16.35, Y=10.88, Roll=-4.4, Pitch=2.2, Yaw=196.9, State=GOAL, Goal=False, Color=赤
X=-15.67, Y=10.85, Roll=0.8, Pitch=-0.0, Yaw=146.7, State=APPROACH, Goal=False, Color=赤
X=-16.42, Y=11.02, Roll=2.9, Pitch=-2.3, Yaw=270.7, State=GOAL, Goal=True, Color=
X=-16.83, Y=10.86, Roll=2.8, Pitch=-4.3, Yaw=309.1, State=APPROACH, Goal=True, Color=赤
X=-17.71, Y=11.11, Roll=-3.8, Pitch=1.5, Yaw=75.8, State=APPROACH, Goal=False, Color=
X=-18.30, Y=10.83, Roll=1.0, Pitch=0.6, Yaw=157.7, State=APPROACH, Goal=False, Color=青
X=-0.45, Y=-0.55, Roll=-1.5, Pitch=-0.4, Yaw=312.6, State=APPROACH, Goal=True, Color=青
X=-1.28, Y=-0.33, Roll=-0.2, Pitch=-4.0, Yaw=217.6, State=APPROACH, Goal=False, Color=赤
X=-1.13, Y=0.28, Roll=-0.3, Pitch=-0.5, Yaw=274.5, State=SEARCH, Goal=True, Color=
X=-1.99, Y=1.00, Roll=0.9, Pitch=-1.1, Yaw=317.5, State=GOAL, Goal=False, Color=
X=-2.37, Y=0.79, Roll=0.0, Pitch=-4.2, Yaw=265.7, State=SEARCH, Goal=True, Color=赤
X=-2.25, Y=0.46, Roll=-0.9, Pitch=0.2, Yaw=342.7, State=GOAL, Goal=True, Color=赤
X=-2.72, Y=-0.38, Roll=-0.8, Pitch=0.3, Yaw=296.6, State=GOAL, Goal=True, Color=
X=-2.57, Y=-0.32, Roll=-2.4, Pitch=4.7, Yaw=89.9, State=GOAL, Goal=True, Color=青
X=-2.25, Y=0.06, Roll=1.6, Pitch=1.0, Yaw=158.2, State=APPROACH, Goal=False, Color=緑
X=-2.37, Y=-0.74, Roll=-1.4, Pitch=4.7, Yaw=247.9, State=GOAL, Goal=False, Color=
X=-2.54, Y=-0.36, Roll=0.9, Pitch=-1.3, Yaw=341.0, State=APPROACH, Goal=True, Color=緑
X=-2.88, Y=-0.19, Roll=-0.5, Pitch=5.0, Yaw=245.6, State=GOAL, Goal=True, Color=緑
X=-1.97, Y=-0.34, Roll=2.9, Pitch=4.6, Yaw=206.4, State=GOAL, Goal=False, Color=
X=-2.53, Y=0.44, Roll=-1.3, Pitch=-4.4, Yaw=187.8, State=SEARCH, Goal=True, Color=緑
X=-2.86, Y=-0.39, Roll=-0.2, Pitch=-2.9, Yaw=286.7, State=APPROACH, Goal=False, Color=
X=-2.69, Y=0.23, Roll=0.2, Pitch=-1.0, Yaw=225.4, State=GOAL, Goal=True, Color=
X=-3.44, Y=0.91, Roll=-1.3, Pitch=2.1, Yaw=40.0, State=APPROACH, Goal=False, Color=
X=-2.70, Y=1.66, Roll=3.0, Pitch=3.9, Yaw=10.3, State=SEARCH, Goal=True, Color=青
X=-2.21, Y=2.59, Roll=0.8, Pitch=3.8, Yaw=288.0, State=GOAL, Goal=False, Color=青
X=-2.70, Y=3.50, Roll=-0.3, Pitch=-0.2, Yaw=268.4, State=GOAL, Goal=True, Color=青
X=-3.02, Y=4.09, Roll=4.9, Pitch=2.4, Yaw=208.3, State=APPROACH, Goal=True, Color=
X=-3.40, Y=4.81, Roll=-0.2, Pitch=-0.7, Yaw=5.2, State=SEARCH, Goal=False, Color=緑
X=-4.01, Y=4.43, Roll=-2.7, Pitch=2.8, Yaw=183.6, State=GOAL, Goal=False, Color=赤
X=-4.30, Y=4.07, Roll=-4.9, Pitch=-1.1, Yaw=61.5, State=GOAL, Goal=False, Color=青
X=-3.56, Y=3.21, Roll=3.4, Pitch=3.8, Yaw=104.9, State=APPROACH, Goal=True, Color=青
X=-4.18, Y=3.06, Roll=2.4, Pitch=-2.2, Yaw=6.3, State=GOAL, Goal=True, Color=赤
X=-4.93, Y=2.71, Roll=2.3, Pitch=-0.3, Yaw=43.1, State=GOAL, Goal=True, Color=緑
X=-4.28, Y=2.15, Roll=0.8, Pitch=1.8, Yaw=125.3, State=GOAL, Goal=True, Color=
X=-4.88, Y=1.93, Roll=0.7, Pitch=-1.2, Yaw=179.2, State=GOAL, Goal=False, Color=緑
X=-5.70, Y=2.07, Roll=-2.8, Pitch=-0.5, Yaw=303.5, State=SEARCH, Goal=False, Color=青
X=-6.26, Y=2.78, Roll=-1.7, Pitch=-3.6, Yaw=60.8, State=GOAL, Goal=False, Color=緑
X=-6.79, Y=1.82, Roll=2.8, Pitch=3.0, Yaw=202.6, State=GOAL, Goal=False, Color=緑
X=-7.55, Y=1.00, Roll=-4.4, Pitch=-1.1, Yaw=171.3, State=APPROACH, Goal=False, Color=
X=-8.41, Y=0.20, Roll=-1.6, Pitch=2.2, Yaw=20.4, State=GOAL, Goal=False, Color=緑
X=-7.71, Y=-0.27, Roll=-4.1, Pitch=-3.2, Yaw=169.8, State=APPROACH, Goal=False, Color=緑
X=-7.59, Y=-0.60, Roll=4.8, Pitch=-3.0, Yaw=88.2, State=APPROACH, Goal=True, Color=
X=-8.10, Y=-0.33, Roll=-0.3, Pitch=-1.1, Yaw=131.5, State=GOAL, Goal=False, Color=赤
X=-8.63, Y=0.09, Roll=-2.8, Pitch=-4.9, Yaw=240.8, State=GOAL, Goal=True, Color=青
X=-9.38, Y=0.68, Roll=-1.3, Pitch=0.5, Yaw=247.0, State=GOAL, Goal=True, Color=赤
X=-8.40, Y=-0.05, Roll=1.6, Pitch=-2.4, Yaw=26.6, State=SEARCH, Goal=True, Color=赤
X=-8.01, Y=0.52, Roll=-0.4, Pitch=1.7, Yaw=260.8, State=APPROACH, Goal=True, Color=緑
X=-8.25, Y=1.47, Roll=-2.6, Pitch=2.2, Yaw=277.1, State=APPROACH, Goal=True, Color=青
X=-8.08, Y=1.97, Roll=-3.7, Pitch=0.7, Yaw=209.7, State=APPROACH, Goal=True, Color=赤
X=-7.23, Y=2.71, Roll=-3.3, Pitch=2.4, Yaw=196.1, State=SEARCH, Goal=False, Color=
X=-6.35, Y=2.98, Roll=2.9, Pitch=1.6, Yaw=52.8, State=APPROACH, Goal=True, Color=
X=-6.45, Y=2.77, Roll=-4.5, Pitch=-1.9, Yaw=291.8, State=APPROACH, Goal=True, Color=
X=-6.30, Y=3.05, Roll=-2.1, Pitch=2.7, Yaw=295.7, State=APPROACH, Goal=False, Color=
X=-7.29, Y=2.92, Roll=2.7, Pitch=-0.6, Yaw=114.6, State=GOAL, Goal=True, Color=
X=-7.13, Y=3.78, Roll=-1.2, Pitch=3.7, Yaw=125.2, State=SEARCH, Goal=False, Color=青
X=-7.42, Y=3.20, Roll=0.1, Pitch=-2.3, Yaw=107.2, State=SEARCH, Goal=True, Color=
X=-7.03, Y=2.72, Roll=2.7, Pitch=-4.1, Yaw=57.1, State=GOAL, Goal=True, Color=赤
X=-7.48, Y=3.41, Roll=0.8, Pitch=3.5, Yaw=310.0, State=GOAL, Goal=False, Color=
X=-8.39, Y=3.77, Roll=-1.7, Pitch=4.7, Yaw=312.1, State=SEARCH, Goal=False, Color=
X=-8.53, Y=4.73, Roll=-4.5, Pitch=1.2, Yaw=281.7, State=SEARCH, Goal=False, Color=緑
X=-8.39, Y=4.88, Roll=-1.8, Pitch=-0.6, Yaw=342.3, State=SEARCH, Goal=True, Color=緑
X=-8.61, Y=4.81, Roll=0.9, Pitch=0.4, Yaw=189.5, State=GOAL, Goal=False, Color=緑
X=-7.99, Y=4.43, Roll=4.3, Pitch=-0.6, Yaw=298.4, State=SEARCH, Goal=False, Color=赤
X=-8.53, Y=5.29, Roll=-1.2, Pitch=0.9, Yaw=165.5, State=SEARCH, Goal=True, Color=
X=-8.48, Y=5.27, Roll=4.9, Pitch=-3.2, Yaw=4.6, State=APPROACH, Goal=True, Color=赤
X=-8.99, Y=4.35, Roll=-3.5, Pitch=2.6, Yaw=253.0, State=SEARCH, Goal=True, Color=青
X=-9.68, Y=4.17, Roll=-0.4, Pitch=-2.3, Yaw=180.8, State=APPROACH, Goal=False, Color=緑
X=-8.74, Y=3.48, Roll=2.1, Pitch=4.4, Yaw=110.8, State=APPROACH, Goal=True, Color=
X=-9.11, Y=3.22, Roll=4.5, Pitch=-2.1, Yaw=139.0, State=APPROACH, Goal=False, Color=緑
X=-9.93, Y=2.61, Roll=1.5, Pitch=3.1, Yaw=154.3, State=GOAL, Goal=False, Color=
X=-9.61, Y=2.78, Roll=0.9, Pitch=2.4, Yaw=314.3, State=SEARCH, Goal=True, Color=緑
X=-0.01, Y=0.81, Roll=0.8, Pitch=2.7, Yaw=169.8, State=SEARCH, Goal=False, Color=
X=0.26, Y=-0.04, Roll=2.9, Pitch=2.4, Yaw=13.9, State=GOAL, Goal=True, Color=青
X=0.61, Y=-0.91, Roll=-0.3, Pitch=-4.5, Yaw=136.6, State=SEARCH, Goal=False, Color=
X=-0.32, Y=-0.28, Roll=2.2, Pitch=-3.5, Yaw=165.3, State=SEARCH, Goal=True, Color=緑
X=-0.59, Y=0.05, Roll=-1.8, Pitch=-1.2, Yaw=153.0, State=GOAL, Goal=False, Color=
X=-0.68, Y=-0.04, Roll=3.3, Pitch=-4.7, Yaw=9.7, State=SEARCH, Goal=False, Color=緑
X=-0.64, Y=-0.94, Roll=0.7, Pitch=-1.9, Yaw=74.6, State=SEARCH, Goal=True, Color=青
X=-0.30, Y=-0.90, Roll=-4.0, Pitch=2.7, Yaw=16.9, State=SEARCH, Goal=True, Color=赤
X=-1.28, Y=-1.85, Roll=-1.4, Pitch=3.3, Yaw=277.2, State=APPROACH, Goal=False, Color=
X=-0.71, Y=-0.97, Roll=-0.5, Pitch=4.4, Yaw=11.8, State=SEARCH, Goal=True, Color=緑
X=-0.53, Y=-0.49, Roll=-1.3, Pitch=1.8, Yaw=226.6, State=APPROACH, Goal=True, Color=赤
X=-1.45, Y=-0.67, Roll=-2.5, Pitch=-1.6, Yaw=30.2, State=GOAL, Goal=False, Color=緑
X=-1.05, Y=0.28, Roll=-3.4, Pitch=2.6, Yaw=67.2, State=APPROACH, Goal=False, Color=
X=-0.83, Y=0.14, Roll=1.3, Pitch=-2.0, Yaw=242.4, State=SEARCH, Goal=False, Color=青
X=-1.01, Y=0.74, Roll=4.4, Pitch=-0.6, Yaw=75.9, State=GOAL, Goal=False, Color=青
X=-1.97, Y=0.95, Roll=1.9, Pitch=0.5, Yaw=40.5, State=SEARCH, Goal=False, Color=緑
X=-2.71, Y=1.00, Roll=-2.6, Pitch=2.2, Yaw=35.7, State=GOAL, Goal=False, Color=赤
X=-2.05, Y=1.34, Roll=4.3, Pitch=3.3, Yaw=242.7, State=APPROACH, Goal=True, Color=赤
X=-2.69, Y=2.33, Roll=-0.7, Pitch=-1.1, Yaw=57.2, State=SEARCH, Goal=True, Color=緑
X=-2.36, Y=2.31, Roll=0.4, Pitch=4.9, Yaw=92.7, State=SEARCH, Goal=True, Color=緑
X=-1.42, Y=1.54, Roll=1.1, Pitch=-1.7, Yaw=212.9, State=APPROACH, Goal=True, Color=
X=-2.03, Y=0.78, Roll=1.7, Pitch=-1.2, Yaw=145.3, State=GOAL, Goal=False, Color=青
X=-1.42, Y=0.75, Roll=4.3, Pitch=0.4, Yaw=230.2, State=SEARCH, Goal=False, Color=青
X=-1.22, Y=0.36, Roll=2.9, Pitch=-4.2, Yaw=236.2, State=GOAL, Goal=False, Color=緑
X=-1.20, Y=-0.27, Roll=1.5, Pitch=-1.0, Yaw=267.9, State=SEARCH, Goal=False, Color=青
X=-1.83, Y=-0.29, Roll=-1.9, Pitch=-1.3, Yaw=51.6, State=GOAL, Goal=False, Color=
X=-0.94, Y=0.42, Roll=2.6, Pitch=-1.3, Yaw=286.0, State=GOAL, Goal=False, Color=赤
X=-0.65, Y=-0.33, Roll=2.7, Pitch=1.1, Yaw=122.1, State=SEARCH, Goal=True, Color=赤
X=0.32, Y=-0.79, Roll=-1.7, Pitch=-3.3, Yaw=263.2, State=SEARCH, Goal=True, Color=赤
X=1.14, Y=-1.79, Roll=-3.0, Pitch=0.2, Yaw=95.5, State=APPROACH, Goal=False, Color=緑
X=0.84, Y=-1.63, Roll=1.8, Pitch=3.2, Yaw=173.0, State=SEARCH, Goal=True, Color=赤
X=1.29, Y=-2.34, Roll=2.8, Pitch=-2.0, Yaw=258.8, State=SEARCH, Goal=False, Color=緑
X=1.18, Y=-3.23, Roll=-1.6, Pitch=-1.9, Yaw=213.3, State=GOAL, Goal=True, Color=赤
X=0.52, Y=0.54, Roll=-1.2, Pitch=-4.4, Yaw=140.9, State=SEARCH, Goal=False, Color=赤
X=1.46, Y=-0.02, Roll=-4.2, Pitch=-0.2, Yaw=43.4, State=GOAL, Goal=False, Color=青
X=0.95, Y=-0.19, Roll=3.4, Pitch=1.5, Yaw=198.4, State=SEARCH, Goal=False, Color=青
X=0.51, Y=-0.47, Roll=-2.2, Pitch=3.1, Yaw=112.4, State=APPROACH, Goal=True, Color=赤
X=0.38, Y=-0.93, Roll=2.8, Pitch=-0.5, Yaw=346.7, State=APPROACH, Goal=False, Color=緑
X=-0.27, Y=-1.42, Roll=4.1, Pitch=-2.6, Yaw=80.1, State=SEARCH, Goal=True, Color=青
X=-0.64, Y=-1.52, Roll=-2.3, Pitch=-3.6, Yaw=300.4, State=APPROACH, Goal=False, Color=緑
X=-1.01, Y=-0.87, Roll=-3.2, Pitch=4.0, Yaw=140.7, State=APPROACH, Goal=False, Color=青
X=-0.67, Y=-0.74, Roll=4.9, Pitch=-2.2, Yaw=326.1, State=GOAL, Goal=False, Color=青
X=-0.12, Y=-0.49, Roll=-4.4, Pitch=1.9, Yaw=165.9, State=SEARCH, Goal=False, Color=
X=0.09, Y=-0.35, Roll=2.2, Pitch=-2.0, Yaw=120.3, State=SEARCH, Goal=True, Color=赤
X=-0.44, Y=-0.79, Roll=-3.5, Pitch=-2.5, Yaw=172.3, State=APPROACH, Goal=False, Color=緑
X=0.55, Y=-1.74, Roll=2.0, Pitch=1.6, Yaw=105.0, State=GOAL, Goal=False, Color=
X=0.67, Y=-1.31, Roll=-1.7, Pitch=1.2, Yaw=31.1, State=APPROACH, Goal=False, Color=緑
X=0.41, Y=-0.45, Roll=2.3, Pitch=-4.0, Yaw=215.2, State=SEARCH, Goal=True, Color=
X=-0.44, Y=0.15, Roll=2.1, Pitch=0.3, Yaw=218.4, State=GOAL, Goal=False, Color=緑
X=0.32, Y=-0.65, Roll=2.6, Pitch=0.5, Yaw=227.4, State=GOAL, Goal=False, Color=
X=-0.58, Y=-0.83, Roll=-1.3, Pitch=-3.2, Yaw=97.3, State=GOAL, Goal=False, Color=青
X=-0.76, Y=-1.04, Roll=-0.1, Pitch=-3.1, Yaw=146.4, State=APPROACH, Goal=False, Color=緑
X=-0.79, Y=-1.97, Roll=-0.3, Pitch=-0.8, Yaw=218.7, State=GOAL, Goal=False, Color=緑
X=0.03, Y=-2.79, Roll=2.6, Pitch=4.6, Yaw=65.1, State=SEARCH, Goal=False, Color=青
X=-0.23, Y=-3.29, Roll=-2.9, Pitch=4.3, Yaw=235.6, State=SEARCH, Goal=False, Color=緑
X=0.02, Y=-2.76, Roll=2.4, Pitch=1.5, Yaw=84.3, State=SEARCH, Goal=True, Color=青
X=0.27, Y=-2.67, Roll=3.9, Pitch=0.5, Yaw=54.5, State=APPROACH, Goal=True, Color=
X=0.32, Y=-2.88, Roll=0.1, Pitch=3.1, Yaw=272.8, State=SEARCH, Goal=True, Color=青
X=-0.64, Y=-3.35, Roll=-2.7, Pitch=-2.1, Yaw=281.0, State=GOAL, Goal=True, Color=赤
X=-1.05, Y=-4.08, Roll=-2.7, Pitch=0.5, Yaw=84.2, State=SEARCH, Goal=False, Color=青
X=-0.39, Y=-3.78, Roll=2.5, Pitch=-1.9, Yaw=49.9, State=SEARCH, Goal=False, Color=赤
X=-0.18, Y=-3.71, Roll=2.0, Pitch=1.4, Yaw=273.2, State=GOAL, Goal=False, Color=青
X=-0.49, Y=-3.58, Roll=-4.4, Pitch=1.8, Yaw=316.7, State=SEARCH, Goal=False, Color=
X=0.41, Y=-4.03, Roll=-4.5, Pitch=-2.1, Yaw=285.0, State=GOAL, Goal=True, Color=緑
X=-0.26, Y=-3.09, Roll=-1.9, Pitch=-4.9, Yaw=245.1, State=GOAL, Goal=True, Color=緑
X=0.14, Y=-3.47, Roll=2.4, Pitch=-2.4, Yaw=158.6, State=GOAL, Goal=True, Color=赤
X=-0.17, Y=-2.53, Roll=-0.1, Pitch=-1.0, Yaw=329.7, State=SEARCH, Goal=False, Color=緑
X=0.77, Y=-1.90, Roll=2.9, Pitch=1.0, Yaw=352.8, State=APPROACH, Goal=False, Color=青
X=1.27, Y=-2.41, Roll=1.9, Pitch=1.8, Yaw=146.1, State=SEARCH, Goal=True, Color=
X=0.51, Y=-2.33, Roll=-4.0, Pitch=-0.1, Yaw=352.1, State=APPROACH, Goal=False, Color=青
X=0.88, Y=-2.43, Roll=-1.8, Pitch=1.0, Yaw=71.5, State=SEARCH, Goal=False, Color=
X=0.28, Y=-1.92, Roll=-3.7, Pitch=-0.4, Yaw=211.3, State=SEARCH, Goal=False, Color=赤
X=0.30, Y=-0.96, Roll=-0.7, Pitch=1.4, Yaw=143.2, State=GOAL, Goal=True, Color=青
X=0.06, Y=-0.25, Roll=-4.8, Pitch=-0.4, Yaw=223.3, State=SEARCH, Goal=False, Color=
X=-0.30, Y=-0.01, Roll=-4.0, Pitch=-3.3, Yaw=120.3, State=APPROACH, Goal=False, Color=緑
X=-0.33, Y=-0.38, Roll=3.4, Pitch=3.2, Yaw=359.1, State=APPROACH, Goal=False, Color=赤
X=-0.17, Y=-0.49, Roll=1.3, Pitch=-1.8, Yaw=222.3, State=SEARCH, Goal=True, Color=青
X=-0.13, Y=-1.23, Roll=0.4, Pitch=4.8, Yaw=273.1, State=GOAL, Goal=False, Color=
X=-0.29, Y=-1.14, Roll=1.9, Pitch=-3.5, Yaw=324.2, State=APPROACH, Goal=True, Color=緑
X=0.70, Y=-1.80, Roll=3.9, Pitch=-4.9, Yaw=222.5, State=SEARCH, Goal=False, Color=緑
X=0.64, Y=-2.05, Roll=-1.4, Pitch=-0.7, Yaw=211.6, State=SEARCH, Goal=True, Color=緑
X=0.06, Y=-1.86, Roll=-3.2, Pitch=1.6, Yaw=109.3, State=APPROACH, Goal=False, Color=
X=-0.58, Y=-2.39, Roll=-3.7, Pitch=-0.8, Yaw=155.0, State=GOAL, Goal=False, Color=
X=-1.35, Y=-3.36, Roll=-3.2, Pitch=3.7, Yaw=233.4, State=APPROACH, Goal=True, Color=緑
X=-1.63, Y=-3.96, Roll=0.8, Pitch=1.3, Yaw=74.1, State=APPROACH, Goal=True, Color=青
X=-1.28, Y=-3.34, Roll=0.4, Pitch=2.2, Yaw=185.3, State=GOAL, Goal=True, Color=
X=-1.99, Y=-3.25, Roll=-3.5, Pitch=1.3, Yaw=155.4, State=APPROACH, Goal=True, Color=青
X=-2.47, Y=-2.98, Roll=-4.4, Pitch=-4.4, Yaw=214.0, State=SEARCH, Goal=True, Color=緑
X=-0.05, Y=-0.84, Roll=-3.6, Pitch=3.8, Yaw=190.4, State=GOAL, Goal=False, Color=
X=-0.68, Y=-1.52, Roll=2.8, Pitch=-3.3, Yaw=209.6, State=GOAL, Goal=True, Color=緑
X=-1.45, Y=-1.09, Roll=3.2, Pitch=0.9, Yaw=109.3, State=APPROACH, Goal=True, Color=青
X=-1.65, Y=-1.20, Roll=2.2, Pitch=4.2, Yaw=158.3, State=SEARCH, Goal=True, Color=赤
X=-0.26, Y=0.88, Roll=-0.4, Pitch=-1.8, Yaw=309.2, State=GOAL, Goal=False, Color=緑
X=-0.80, Y=-0.07, Roll=1.4, Pitch=-0.5, Yaw=144.0, State=GOAL, Goal=False, Color=緑
X=-0.60, Y=0.39, Roll=-4.3, Pitch=3.7, Yaw=190.6, State=SEARCH, Goal=False, Color=緑
X=-1.05, Y=0.33, Roll=3.4, Pitch=-3.0, Yaw=199.1, State=SEARCH, Goal=False, Color=
